label,video_url,signer_number,data_source,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
RIO-GRANDE-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-NORTE.mp4,1,sb,RIO-GRANDE-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-NORTE.mp4,1,1,videos,mp4,False
RIO-GRANDE-DO-SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-SUL.mp4,1,sb,RIO-GRANDE-DO-SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-SUL.mp4,1,1,videos,mp4,False
RIO-VERDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-VERDE-GO.mp4,1,sb,RIO-VERDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-VERDE-GO.mp4,1,1,videos,mp4,False
RIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIR.mp4,1,sb,RIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIR.mp4,1,1,videos,mp4,False
RIVAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIVAL.mp4,1,sb,RIVAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIVAL.mp4,1,1,videos,mp4,False
RNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RNA.mp4,1,sb,RNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RNA.mp4,1,1,videos,mp4,False
ROBÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROB%C3%94.mp4,1,sb,ROBÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROB%C3%94.mp4,1,1,videos,mp4,False
RODAPÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODAP%C3%89.mp4,1,sb,RODAPÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODAP%C3%89.mp4,1,1,videos,mp4,False
RODÍZIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO.mp4,1,sb,RODÍZIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO.mp4,1,1,videos,mp4,False
RODÍZIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO2.mp4,1,sb,RODÍZIO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO2.mp4,2,1,videos,mp4,True
RODOVIÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA.mp4,1,sb,RODOVIÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA.mp4,1,1,videos,mp4,False
RODOVIÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA2.mp4,1,sb,RODOVIÁRIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA2.mp4,2,1,videos,mp4,True
RODOVIÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA3.mp4,1,sb,RODOVIÁRIA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA3.mp4,3,1,videos,mp4,True
ROMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROMA.mp4,1,sb,ROMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROMA.mp4,1,1,videos,mp4,False
RONDÔNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROND%C3%94NIA.mp4,1,sb,RONDÔNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROND%C3%94NIA.mp4,1,1,videos,mp4,False
RONDONÓPOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RONDON%C3%93POLIS-MT.mp4,1,sb,RONDONÓPOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RONDON%C3%93POLIS-MT.mp4,1,1,videos,mp4,False
RORAIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RORAIMA.mp4,1,sb,RORAIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RORAIMA.mp4,1,1,videos,mp4,False
ROSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA.mp4,1,sb,ROSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA.mp4,1,1,videos,mp4,False
ROSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA2.mp4,1,sb,ROSA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA2.mp4,2,1,videos,mp4,True
ROSÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROS%C3%81RIO.mp4,1,sb,ROSÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROS%C3%81RIO.mp4,1,1,videos,mp4,False
ROSTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSTO.mp4,1,sb,ROSTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSTO.mp4,1,1,videos,mp4,False
ROUPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUPA.mp4,1,sb,ROUPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUPA.mp4,1,1,videos,mp4,False
ROXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROXO.mp4,1,sb,ROXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROXO.mp4,1,1,videos,mp4,False
RUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUA.mp4,1,sb,RUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUA.mp4,1,1,videos,mp4,False
RUBÉOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUB%C3%89OLA.mp4,1,sb,RUBÉOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUB%C3%89OLA.mp4,1,1,videos,mp4,False
RUGBY,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUGBY.mp4,1,sb,RUGBY,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUGBY.mp4,1,1,videos,mp4,False
RUIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUIM.mp4,1,sb,RUIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUIM.mp4,1,1,videos,mp4,False
RURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RURAL.mp4,1,sb,RURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RURAL.mp4,1,1,videos,mp4,False
RÚSSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA.mp4,1,sb,RÚSSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA.mp4,1,1,videos,mp4,False
RÚSSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA2.mp4,1,sb,RÚSSIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA2.mp4,2,1,videos,mp4,True
RÚSSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA3.mp4,1,sb,RÚSSIA-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA3.mp4,3,1,videos,mp4,True
RAIO,https://objetos.sites.ufsc.br/libras/gerais/v4W8K4y6i0vjVNLhPxId3GrBn3PKevEmgidSNPWo.mp4,1,sb,RAIO,https://objetos.sites.ufsc.br/libras/gerais/v4W8K4y6i0vjVNLhPxId3GrBn3PKevEmgidSNPWo.mp4,1,1,objetos,mp4,False
SINGAPURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CINGAPURA.mp4,1,sb,SINGAPURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CINGAPURA.mp4,1,1,videos,mp4,False
SE-VIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA2.mp4,1,sb,SE-VIRA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA2.mp4,2,1,videos,mp4,True
SEIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIS2.mp4,1,sb,SEIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIS2.mp4,2,1,videos,mp4,True
SETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETE2.mp4,1,sb,SETE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETE2.mp4,2,1,videos,mp4,True
SILÊNCIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIL%C3%8ANCIO.mp4,1,sb,SILÊNCIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIL%C3%8ANCIO.mp4,1,1,videos,mp4,False
SOCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCO.mp4,1,sb,SOCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCO.mp4,1,1,videos,mp4,False
SUAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUAR.mp4,1,sb,SUAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SUAR.mp4,1,1,videos,mp4,False
SAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL2.mp4,1,sb,SAL-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL2.mp4,2,1,videos,mp4,True
SIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIM2.mp4,1,sb,SIM-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIM2.mp4,2,1,videos,mp4,True
SHOW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SHOW.mp4,1,sb,SHOW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SHOW.mp4,1,1,videos,mp4,False
SERTÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENCIAR.mp4,1,sb,SERTÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENCIAR.mp4,1,1,videos,mp4,False
SEMÂNTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PRAGM%C3%81TICA.mp4,1,sb,SEMÂNTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PRAGM%C3%81TICA.mp4,1,1,videos,mp4,False
SÁBADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%81BADO.mp4,1,sb,SÁBADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%81BADO.mp4,1,1,videos,mp4,False
SABER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER.mp4,1,sb,SABER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER.mp4,1,1,videos,mp4,False
SABER-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O.mp4,1,sb,SABER-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O.mp4,1,1,videos,mp4,False
SABER-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O2.mp4,1,sb,SABER-NÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O2.mp4,2,1,videos,mp4,True
SABER-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O3.mp4,1,sb,SABER-NÃO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O3.mp4,3,1,videos,mp4,True
SABER-ZERO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-ZERO.mp4,1,sb,SABER-ZERO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-ZERO.mp4,1,1,videos,mp4,False
SABER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER2.mp4,1,sb,SABER-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER2.mp4,2,1,videos,mp4,True
SABONETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABONETE.mp4,1,sb,SABONETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABONETE.mp4,1,1,videos,mp4,False
SABOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABOR.mp4,1,sb,SABOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABOR.mp4,1,1,videos,mp4,False
SACANAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACANAGEM.mp4,1,sb,SACANAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACANAGEM.mp4,1,1,videos,mp4,False
SACAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR.mp4,1,sb,SACAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR.mp4,1,1,videos,mp4,False
SACAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR2.mp4,1,sb,SACAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR2.mp4,2,1,videos,mp4,True
SACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACO.mp4,1,sb,SACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACO.mp4,1,1,videos,mp4,False
SACOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACOLA.mp4,1,sb,SACOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACOLA.mp4,1,1,videos,mp4,False
SACRIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACRIFICAR.mp4,1,sb,SACRIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACRIFICAR.mp4,1,1,videos,mp4,False
SAFADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAFADO.mp4,1,sb,SAFADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAFADO.mp4,1,1,videos,mp4,False
SAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAIR.mp4,1,sb,SAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAIR.mp4,1,1,videos,mp4,False
SAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL.mp4,1,sb,SAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL.mp4,1,1,videos,mp4,False
SALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALA.mp4,1,sb,SALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALA.mp4,1,1,videos,mp4,False
SALADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALADA.mp4,1,sb,SALADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALADA.mp4,1,1,videos,mp4,False
SALÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO.mp4,1,sb,SALÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO.mp4,1,1,videos,mp4,False
SALÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO2.mp4,1,sb,SALÁRIO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO2.mp4,2,1,videos,mp4,True
SALGADINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALGADINHO.mp4,1,sb,SALGADINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALGADINHO.mp4,1,1,videos,mp4,False
SALTOS-ORNAMENTAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALTOS-ORNAMENTAIS.mp4,1,sb,SALTOS-ORNAMENTAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALTOS-ORNAMENTAIS.mp4,1,1,videos,mp4,False
SALVADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVADOR-BA.mp4,1,sb,SALVADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVADOR-BA.mp4,1,1,videos,mp4,False
SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR.mp4,1,sb,SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR.mp4,1,1,videos,mp4,False
SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR2.mp4,1,sb,SALVAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR2.mp4,2,1,videos,mp4,True
SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR3.mp4,1,sb,SALVAR-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR3.mp4,3,1,videos,mp4,True
SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR4.mp4,1,sb,SALVAR-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR4.mp4,4,1,videos,mp4,True
SAMBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMBA.mp4,1,sb,SAMBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMBA.mp4,1,1,videos,mp4,False
SAMSUNG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMSUNG.mp4,1,sb,SAMSUNG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMSUNG.mp4,1,1,videos,mp4,False
SANDUÍCHE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDU%C3%8DCHE.mp4,1,sb,SANDUÍCHE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDU%C3%8DCHE.mp4,1,1,videos,mp4,False
SANDUICHEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDUICHEIRA.mp4,1,sb,SANDUICHEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDUICHEIRA.mp4,1,1,videos,mp4,False
SANTANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTANA-AP.mp4,1,sb,SANTANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTANA-AP.mp4,1,1,videos,mp4,False
SANTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTO.mp4,1,sb,SANTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTO.mp4,1,1,videos,mp4,False
SANTOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTOS-SP.mp4,1,sb,SANTOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTOS-SP.mp4,1,1,videos,mp4,False
SÃO-JOSÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-JOS%C3%89.mp4,1,sb,SÃO-JOSÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-JOS%C3%89.mp4,1,1,videos,mp4,False
SÃO-PAULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-PAULO.mp4,1,sb,SÃO-PAULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-PAULO.mp4,1,1,videos,mp4,False
SÃO-TOMÉ-E-PRÍNCIPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-TOM%C3%89-E-PRINCIPE.mp4,1,sb,SÃO-TOMÉ-E-PRÍNCIPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%83O-TOM%C3%89-E-PRINCIPE.mp4,1,1,videos,mp4,False
SAPATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO.mp4,1,sb,SAPATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO.mp4,1,1,videos,mp4,False
SAPATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO2.mp4,1,sb,SAPATO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO2.mp4,2,1,videos,mp4,True
SAPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPO.mp4,1,sb,SAPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPO.mp4,1,1,videos,mp4,False
SATÉLITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAT%C3%89LITE.mp4,1,sb,SATÉLITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAT%C3%89LITE.mp4,1,1,videos,mp4,False
SATISFAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SATISFAZER.mp4,1,sb,SATISFAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SATISFAZER.mp4,1,1,videos,mp4,False
SAUDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUDADE.mp4,1,sb,SAUDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUDADE.mp4,1,1,videos,mp4,False
SAÚDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SA%C3%9ADE.mp4,1,sb,SAÚDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SA%C3%9ADE.mp4,1,1,videos,mp4,False
SAUNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUNA.mp4,1,sb,SAUNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUNA.mp4,1,1,videos,mp4,False
SAUSSURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUSSURE.mp4,1,sb,SAUSSURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUSSURE.mp4,1,1,videos,mp4,False
SE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE.mp4,1,sb,SE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE.mp4,1,1,videos,mp4,False
SE-MESMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-MESMO.mp4,1,sb,SE-MESMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-MESMO.mp4,1,1,videos,mp4,False
SE-VIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA.mp4,1,sb,SE-VIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA.mp4,1,1,videos,mp4,False
SECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECA.mp4,1,sb,SECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECA.mp4,1,1,videos,mp4,False
SECRETARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECRET%C3%81RIA.mp4,1,sb,SECRETARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECRET%C3%81RIA.mp4,1,1,videos,mp4,False
SÉCULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89CULO.mp4,1,sb,SÉCULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/S%C3%89CULO.mp4,1,1,videos,mp4,False
SEDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE.mp4,1,sb,SEDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE.mp4,1,1,videos,mp4,False
SEDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE2.mp4,1,sb,SEDE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE2.mp4,2,1,videos,mp4,True
SEDUZIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDUZIR.mp4,1,sb,SEDUZIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDUZIR.mp4,1,1,videos,mp4,False
SEGREDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO.mp4,1,sb,SEGREDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO.mp4,1,1,videos,mp4,False
SEGREDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO2.mp4,1,sb,SEGREDO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO2.mp4,2,1,videos,mp4,True
SEGUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUIR.mp4,1,sb,SEGUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUIR.mp4,1,1,videos,mp4,False
SEGUNDA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-FEIRA.mp4,1,sb,SEGUNDA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-FEIRA.mp4,1,1,videos,mp4,False
SEGUNDA-SÉRIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-S%C3%89RIE.mp4,1,sb,SEGUNDA-SÉRIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-S%C3%89RIE.mp4,1,1,videos,mp4,False
SEGUNDA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-VEZ.mp4,1,sb,SEGUNDA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-VEZ.mp4,1,1,videos,mp4,False
SEGUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO.mp4,1,sb,SEGUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO.mp4,1,1,videos,mp4,False
SEGUNDO-ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO-ANO.mp4,1,sb,SEGUNDO-ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO-ANO.mp4,1,1,videos,mp4,False
