label,video_url,signer_number,data_source,scraped_label,number_in_label,file_exists,letter,assuntos,acepção,exemplo,exemplo libras,classe gramatical,origem,scraped_video_url,sign_variant,signer_number.1,video_url_root,video_url_ext,sign_url,signer_order,Unnamed: 0,category,example_pt,example_libras,hand_gesture,url_available,decoded_word,word_in_url
Noite ,https://libras.cin.ufpe.br/storage/videos/20210126075113_60109ce13c0e0.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/601,132.0,,,,,,,,
Noite ,https://libras.cin.ufpe.br/storage/videos/20210127054412_6011d09c288d3.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/601,132.0,,,,,,,,
Noite ,https://libras.cin.ufpe.br/storage/videos/20210618032534_60cce51e0ed67.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/601,132.0,,,,,,,,
Nome ,https://libras.cin.ufpe.br/storage/videos/20210126075205_60109d15c7a08.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/931,132.0,,,,,,,,
Nome ,https://libras.cin.ufpe.br/storage/videos/20210411085507_6072e39b02603.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/931,132.0,,,,,,,,
Nome ,https://libras.cin.ufpe.br/storage/videos/20210618032552_60cce530a9e5f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/931,132.0,,,,,,,,
Nomear ,https://libras.cin.ufpe.br/storage/videos/20201221034614_5fe0ed7668998.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/133,123.0,,,,,,,,
Nomear ,https://libras.cin.ufpe.br/storage/videos/20201221034614_5fe0ed766e4f8.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/133,123.0,,,,,,,,
Nomear ,https://libras.cin.ufpe.br/storage/videos/20210329025309_6062140573c7a.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/133,123.0,,,,,,,,
Norte ,https://libras.cin.ufpe.br/storage/videos/20210126075238_60109d364446e.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/932,132.0,,,,,,,,
Norte ,https://libras.cin.ufpe.br/storage/videos/20210127054456_6011d0c81bc4c.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/932,132.0,,,,,,,,
Norte ,https://libras.cin.ufpe.br/storage/videos/20210618032615_60cce54795514.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/932,132.0,,,,,,,,
Nove ,https://libras.cin.ufpe.br/storage/videos/20210123070023_600c9c774d0ba.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/795,132.0,,,,,,,,
Nove ,https://libras.cin.ufpe.br/storage/videos/20210407095238_606dab164d65f.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/795,132.0,,,,,,,,
Nove ,https://libras.cin.ufpe.br/storage/videos/20210619023244_60ce2a3cc1a99.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/795,132.0,,,,,,,,
Novo ,https://libras.cin.ufpe.br/storage/videos/20210126075340_60109d74b6a12.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/933,132.0,,,,,,,,
Novo ,https://libras.cin.ufpe.br/storage/videos/20210127054501_6011d0cdb605f.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/933,132.0,,,,,,,,
Novo ,https://libras.cin.ufpe.br/storage/videos/20210619023304_60ce2a503e2b5.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/933,132.0,,,,,,,,
Nu ,https://libras.cin.ufpe.br/storage/videos/20210127054631_6011d127b7ae6.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/995,312.0,,,,,,,,
Nu ,https://libras.cin.ufpe.br/storage/videos/20210203115626_601ab99a6ad4c.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/995,312.0,,,,,,,,
Nu ,https://libras.cin.ufpe.br/storage/videos/20210619023321_60ce2a6124f65.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/995,312.0,,,,,,,,
Número ,https://libras.cin.ufpe.br/storage/videos/20210411085548_6072e3c4cf712.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1535,312.0,,,,,,,,
Número ,https://libras.cin.ufpe.br/storage/videos/20210505103825_60929fd162a80.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1535,312.0,,,,,,,,
Número ,https://libras.cin.ufpe.br/storage/videos/20210619023335_60ce2a6f5c126.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1535,312.0,,,,,,,,
Nunca ,https://libras.cin.ufpe.br/storage/videos/20210126075514_60109dd23f301.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/936,132.0,,,,,,,,
Nunca ,https://libras.cin.ufpe.br/storage/videos/20210127054656_6011d14035e14.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/936,132.0,,,,,,,,
Nunca ,https://libras.cin.ufpe.br/storage/videos/20210619023355_60ce2a838677f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/936,132.0,,,,,,,,
Nuvem de chuva ,https://libras.cin.ufpe.br/storage/videos/20210211010019_602554938acef.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1516,312.0,,,,,,,,
Nuvem de chuva ,https://libras.cin.ufpe.br/storage/videos/20210506083554_6093d49a34671.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1516,312.0,,,,,,,,
Nuvem de chuva ,https://libras.cin.ufpe.br/storage/videos/20210619023418_60ce2a9ab3b4f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1516,312.0,,,,,,,,
O dia todo ,https://libras.cin.ufpe.br/storage/videos/20201221031626_5fe0e67a0de53.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/115,123.0,,,,,,,,
O dia todo ,https://libras.cin.ufpe.br/storage/videos/20201221031626_5fe0e67a19d61.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/115,123.0,,,,,,,,
O dia todo ,https://libras.cin.ufpe.br/storage/videos/20210329025314_6062140a54e63.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/115,123.0,,,,,,,,
O quê? ,https://libras.cin.ufpe.br/storage/videos/20210210115104_6023f2d8d24c7.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1508,312.0,,,,,,,,
O quê? ,https://libras.cin.ufpe.br/storage/videos/20210505032350_6092e2b6c1210.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1508,312.0,,,,,,,,
O quê? ,https://libras.cin.ufpe.br/storage/videos/20210619023438_60ce2aaed9f05.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1508,312.0,,,,,,,,
Obeso ,https://libras.cin.ufpe.br/storage/videos/20210128062723_60132c3bf26a3.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1280,312.0,,,,,,,,
Obeso ,https://libras.cin.ufpe.br/storage/videos/20210505032354_6092e2ba0f6bd.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1280,312.0,,,,,,,,
Obeso ,https://libras.cin.ufpe.br/storage/videos/20210619023456_60ce2ac08733a.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1280,312.0,,,,,,,,
Objetivo ,https://libras.cin.ufpe.br/storage/videos/20210123123825_600c42f19c44f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/677,213.0,,,,,,,,
Objetivo ,https://libras.cin.ufpe.br/storage/videos/20210123070045_600c9c8d18efc.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/677,213.0,,,,,,,,
Objetivo ,https://libras.cin.ufpe.br/storage/videos/20210407095253_606dab2572dbb.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/677,213.0,,,,,,,,
Obrigação ,https://libras.cin.ufpe.br/storage/videos/20210126075539_60109deb438c6.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/937,132.0,,,,,,,,
Obrigação ,https://libras.cin.ufpe.br/storage/videos/20210407095318_606dab3e81e9c.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/937,132.0,,,,,,,,
Obrigação ,https://libras.cin.ufpe.br/storage/videos/20210619023517_60ce2ad5385a7.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/937,132.0,,,,,,,,
Obrigado ,https://libras.cin.ufpe.br/storage/videos/20210127054726_6011d15eafba7.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/996,312.0,,,,,,,,
Obrigado ,https://libras.cin.ufpe.br/storage/videos/20210505103828_60929fd499aaa.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/996,312.0,,,,,,,,
Obrigado ,https://libras.cin.ufpe.br/storage/videos/20210619023531_60ce2ae3ef11a.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/996,312.0,,,,,,,,
Obscuro ,https://libras.cin.ufpe.br/storage/videos/20210115104911_60019d574cef6.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/493,123.0,,,,,,,,
Obscuro ,https://libras.cin.ufpe.br/storage/videos/20210115104911_60019d5757e87.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/493,123.0,,,,,,,,
Obscuro ,https://libras.cin.ufpe.br/storage/videos/20210623095256_60d3d7682e544.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/493,123.0,,,,,,,,
Observar ,https://libras.cin.ufpe.br/storage/videos/20210210074205_6023b87d7cb23.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1481,123.0,,,,,,,,
Observar ,https://libras.cin.ufpe.br/storage/videos/20210621054342_60d0f9fe0f47e.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1481,123.0,,,,,,,,
Observar ,https://libras.cin.ufpe.br/storage/videos/20210623095312_60d3d77855884.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1481,123.0,,,,,,,,
Óculos ,https://libras.cin.ufpe.br/storage/videos/20210123070108_600c9ca49ca24.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/796,123.0,,,,,,,,
Óculos ,https://libras.cin.ufpe.br/storage/videos/20210124040852_600dc5c43016f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/796,123.0,,,,,,,,
Óculos ,https://libras.cin.ufpe.br/storage/videos/20210407095339_606dab5334d04.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/796,123.0,,,,,,,,
Ocupado ,https://libras.cin.ufpe.br/storage/videos/20201224020437_5fe4ca2562a55.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/303,213.0,,,,,,,,
Ocupado ,https://libras.cin.ufpe.br/storage/videos/20201229014738_5feb5daa6a422.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/303,213.0,,,,,,,,
Ocupado ,https://libras.cin.ufpe.br/storage/videos/20210331030851_6064bab370f0d.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/303,213.0,,,,,,,,
Ódio ,https://libras.cin.ufpe.br/storage/videos/20210123070131_600c9cbb32c0e.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/797,132.0,,,,,,,,
Ódio ,https://libras.cin.ufpe.br/storage/videos/20210407095352_606dab6048c7e.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/797,132.0,,,,,,,,
Ódio ,https://libras.cin.ufpe.br/storage/videos/20210619023550_60ce2af6cb163.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/797,132.0,,,,,,,,
Oeste ,https://libras.cin.ufpe.br/storage/videos/20210128062805_60132c6550012.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1281,312.0,,,,,,,,
Oeste ,https://libras.cin.ufpe.br/storage/videos/20210505103831_60929fd743899.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1281,312.0,,,,,,,,
Oeste ,https://libras.cin.ufpe.br/storage/videos/20210619023608_60ce2b084f359.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1281,312.0,,,,,,,,
Oficina ,https://libras.cin.ufpe.br/storage/videos/20210128062825_60132c7925b48.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1282,312.0,,,,,,,,
Oficina ,https://libras.cin.ufpe.br/storage/videos/20210505032356_6092e2bcf2bff.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1282,312.0,,,,,,,,
Oficina ,https://libras.cin.ufpe.br/storage/videos/20210619023624_60ce2b1864281.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1282,312.0,,,,,,,,
Oi ,https://libras.cin.ufpe.br/storage/videos/20210123070155_600c9cd37e0ac.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/798,132.0,,,,,,,,
Oi ,https://libras.cin.ufpe.br/storage/videos/20210407095408_606dab70d0529.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/798,132.0,,,,,,,,
Oi ,https://libras.cin.ufpe.br/storage/videos/20210619023640_60ce2b286bfab.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/798,132.0,,,,,,,,
Óleo ,https://libras.cin.ufpe.br/storage/videos/20210123070221_600c9cedddd07.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/799,132.0,,,,,,,,
Óleo ,https://libras.cin.ufpe.br/storage/videos/20210407095425_606dab8109a46.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/799,132.0,,,,,,,,
Óleo ,https://libras.cin.ufpe.br/storage/videos/20210621054412_60d0fa1c27513.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/799,132.0,,,,,,,,
Olho ,https://libras.cin.ufpe.br/storage/videos/20210117052425_60049cf91a329.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/602,123.0,,,,,,,,
Olho ,https://libras.cin.ufpe.br/storage/videos/20210117052425_60049cf925950.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/602,123.0,,,,,,,,
Olho ,https://libras.cin.ufpe.br/storage/videos/20210402075828_6067a1943bfc2.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/602,123.0,,,,,,,,
Onde ,https://libras.cin.ufpe.br/storage/videos/20210128062845_60132c8d3fe33.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1283,312.0,,,,,,,,
Onde ,https://libras.cin.ufpe.br/storage/videos/20210505032358_6092e2beb9d5e.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1283,312.0,,,,,,,,
Onde ,https://libras.cin.ufpe.br/storage/videos/20210619023719_60ce2b4fb81b7.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1283,312.0,,,,,,,,
Ondulação ,https://libras.cin.ufpe.br/storage/videos/20210115105933_60019fc5a7466.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/494,123.0,,,,,,,,
Ondulação ,https://libras.cin.ufpe.br/storage/videos/20210115105933_60019fc5b3a43.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/494,123.0,,,,,,,,
Ondulação ,https://libras.cin.ufpe.br/storage/videos/20210401035931_606618131415c.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/494,123.0,,,,,,,,
Ontem ,https://libras.cin.ufpe.br/storage/videos/20210117052708_60049d9c88e2b.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/603,123.0,,,,,,,,
Ontem ,https://libras.cin.ufpe.br/storage/videos/20210117052708_60049d9c92d5e.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/603,123.0,,,,,,,,
Ontem ,https://libras.cin.ufpe.br/storage/videos/20210402064005_60678f3514d72.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/603,123.0,,,,,,,,
Opção ,https://libras.cin.ufpe.br/storage/videos/20201224020753_5fe4cae9e4556.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/304,213.0,,,,,,,,
Opção ,https://libras.cin.ufpe.br/storage/videos/20201229014807_5feb5dc7c8e25.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/304,213.0,,,,,,,,
Opção ,https://libras.cin.ufpe.br/storage/videos/20210331030849_6064bab1602fb.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/304,213.0,,,,,,,,
Opinião ,https://libras.cin.ufpe.br/storage/videos/20210127054755_6011d17bc47e1.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/997,312.0,,,,,,,,
Opinião ,https://libras.cin.ufpe.br/storage/videos/20210129121256_60137d38283c3.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/997,312.0,,,,,,,,
Opinião ,https://libras.cin.ufpe.br/storage/videos/20210619023744_60ce2b6859541.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/997,312.0,,,,,,,,
Orar ,https://libras.cin.ufpe.br/storage/videos/20210127054822_6011d19602153.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/998,312.0,,,,,,,,
Orar ,https://libras.cin.ufpe.br/storage/videos/20210505103834_60929fda4601c.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/998,312.0,,,,,,,,
Orar ,https://libras.cin.ufpe.br/storage/videos/20210619023800_60ce2b78e1105.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/998,312.0,,,,,,,,
Organização ,https://libras.cin.ufpe.br/storage/videos/20210117053558_60049fae66bed.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/604,123.0,,,,,,,,
Organização ,https://libras.cin.ufpe.br/storage/videos/20210117053558_60049fae71ce6.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/604,123.0,,,,,,,,
Organização ,https://libras.cin.ufpe.br/storage/videos/20210623095331_60d3d78b2200d.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/604,123.0,,,,,,,,
Orgulhoso ,https://libras.cin.ufpe.br/storage/videos/20210127054849_6011d1b196f36.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/999,312.0,,,,,,,,
Orgulhoso ,https://libras.cin.ufpe.br/storage/videos/20210129121317_60137d4d0d4f5.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/999,312.0,,,,,,,,
Orgulhoso ,https://libras.cin.ufpe.br/storage/videos/20210619023831_60ce2b97aa9eb.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/999,312.0,,,,,,,,
Orientar ,https://libras.cin.ufpe.br/storage/videos/20210210112549_6023ecedb3e81.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1499,312.0,,,,,,,,
Orientar ,https://libras.cin.ufpe.br/storage/videos/20210505032401_6092e2c1c6349.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1499,312.0,,,,,,,,
Orientar ,https://libras.cin.ufpe.br/storage/videos/20210621054419_60d0fa236b93c.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1499,312.0,,,,,,,,
Osso ,https://libras.cin.ufpe.br/storage/videos/20210128121615_60122c7f59647.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1075,312.0,,,,,,,,
Osso ,https://libras.cin.ufpe.br/storage/videos/20210202070445_601923bd437c7.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1075,312.0,,,,,,,,
Osso ,https://libras.cin.ufpe.br/storage/videos/20210619023905_60ce2bb9a7d97.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1075,312.0,,,,,,,,
Outro ,https://libras.cin.ufpe.br/storage/videos/20201221033730_5fe0eb6aa2241.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/125,123.0,,,,,,,,
Outro ,https://libras.cin.ufpe.br/storage/videos/20201221033730_5fe0eb6aab63a.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/125,123.0,,,,,,,,
Outro ,https://libras.cin.ufpe.br/storage/videos/20210329025318_6062140eded43.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/125,123.0,,,,,,,,
Ouvir ,https://libras.cin.ufpe.br/storage/videos/20210203014047_601ad20f2c3cd.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1401,132.0,,,,,,,,
Ouvir ,https://libras.cin.ufpe.br/storage/videos/20210410091720_60724010d1ab3.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1401,132.0,,,,,,,,
Ouvir ,https://libras.cin.ufpe.br/storage/videos/20210619023912_60ce2bc06e51d.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1401,132.0,,,,,,,,
Ovelha ,https://libras.cin.ufpe.br/storage/videos/20210128121705_60122cb168dfd.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1076,312.0,,,,,,,,
Ovelha ,https://libras.cin.ufpe.br/storage/videos/20210202070517_601923dd33b2f.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1076,312.0,,,,,,,,
Ovelha ,https://libras.cin.ufpe.br/storage/videos/20210619023932_60ce2bd4d1d26.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1076,312.0,,,,,,,,
Paciente (conformado) ,https://libras.cin.ufpe.br/storage/videos/20210127054913_6011d1c9c556b.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1000,312.0,,,,,,,,
Paciente (conformado) ,https://libras.cin.ufpe.br/storage/videos/20210506083246_6093d3deb969e.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1000,312.0,,,,,,,,
Paciente (conformado) ,https://libras.cin.ufpe.br/storage/videos/20210619023947_60ce2be33aff4.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1000,312.0,,,,,,,,
Pagamento ,https://libras.cin.ufpe.br/storage/videos/20210127054944_6011d1e8ba663.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1001,312.0,,,,,,,,
Pagamento ,https://libras.cin.ufpe.br/storage/videos/20210129121338_60137d6280904.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1001,312.0,,,,,,,,
Pagamento ,https://libras.cin.ufpe.br/storage/videos/20210619024003_60ce2bf30315d.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1001,312.0,,,,,,,,
Pagar ,https://libras.cin.ufpe.br/storage/videos/20210117053653_60049fe57f55a.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/605,213.0,,,,,,,,
Pagar ,https://libras.cin.ufpe.br/storage/videos/20210210074029_6023b81d20730.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/605,213.0,,,,,,,,
Pagar ,https://libras.cin.ufpe.br/storage/videos/20210402100247_6067beb786d75.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/605,213.0,,,,,,,,
Pai ,https://libras.cin.ufpe.br/storage/videos/20210126075603_60109e037fb27.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/938,132.0,,,,,,,,
Pai ,https://libras.cin.ufpe.br/storage/videos/20210411085603_6072e3d3ec15d.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/938,132.0,,,,,,,,
Pai ,https://libras.cin.ufpe.br/storage/videos/20210619024021_60ce2c05ecae1.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/938,132.0,,,,,,,,
País ,https://libras.cin.ufpe.br/storage/videos/20210113040739_5fff44fb8515f.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/382,213.0,,,,,,,,
País ,https://libras.cin.ufpe.br/storage/videos/20210115110134_6001a03edf1a6.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/382,213.0,,,,,,,,
País ,https://libras.cin.ufpe.br/storage/videos/20210331034334_6064c2d693fae.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/382,213.0,,,,,,,,
Paixão ,https://libras.cin.ufpe.br/storage/videos/20210115110322_6001a0aad6615.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/496,123.0,,,,,,,,
Paixão ,https://libras.cin.ufpe.br/storage/videos/20210116012016_6003124085aee.mp4,2.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/496,123.0,,,,,,,,
Paixão ,https://libras.cin.ufpe.br/storage/videos/20210402080444_6067a30c583ae.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/496,123.0,,,,,,,,
Palestra ,https://libras.cin.ufpe.br/storage/videos/20210410083450_6072361a6c293.mp4,3.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1530,312.0,,,,,,,,
Palestra ,https://libras.cin.ufpe.br/storage/videos/20210505032408_6092e2c8065db.mp4,1.0,vl,,,,,,,,,,,,,,,,https://libras.cin.ufpe.br/sign/1530,312.0,,,,,,,,
